epoch,loss,accuracy,emb,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,model
10,0.3635748401691353,0.8925318761384335,14.779411,12.455454,12.46656,13.70769,16.84466,17.505676,18.206106,20.89017,23.29329,23.92348,24.448124,25.835247,19.948017,bert_uncased_L-12_H-768_A-12
11,0.2179286077700026,0.9599271402550092,14.780998,12.460603,12.478222,13.680149,16.68619,17.220657,17.981804,20.775349,23.296711,23.920925,24.487322,25.912659,20.143824,bert_uncased_L-12_H-768_A-12
12,0.1330078914625831,0.9908925318761383,14.781349,12.458651,12.493815,13.739649,16.896437,17.521652,18.208452,20.875612,23.33143,23.933186,24.529074,25.964409,20.20797,bert_uncased_L-12_H-768_A-12
13,0.0956920205271092,0.9836065573770492,14.783357,12.460054,12.497496,13.726679,16.706463,17.289944,18.096756,20.802908,23.295979,23.893911,24.449224,25.928886,20.218256,bert_uncased_L-12_H-768_A-12
14,0.054791784446639,0.9981785063752276,14.7840805,12.458617,12.49434,13.705331,16.718334,17.32849,18.14075,20.875729,23.32464,23.901133,24.342505,25.795334,20.284037,bert_uncased_L-12_H-768_A-12
15,0.0620596321513418,0.989071038251366,14.783265,12.457488,12.500353,13.683669,16.601713,17.260784,18.276487,20.868736,23.324795,23.899364,24.344353,25.856194,20.309637,bert_uncased_L-12_H-768_A-12
16,0.0357527803826418,0.9981785063752276,14.782318,12.454063,12.497894,13.674691,16.566961,17.111193,18.009779,20.799694,23.296728,23.899769,24.415989,25.928408,20.294909,bert_uncased_L-12_H-768_A-12
17,0.0497128732370141,0.9908925318761383,14.780763,12.446949,12.475487,13.688099,16.546366,17.001286,17.858118,20.579168,23.18354,23.956108,24.455494,25.978695,20.282671,bert_uncased_L-12_H-768_A-12
18,0.062788522132216,0.9908925318761383,14.781618,12.445997,12.47052,13.70009,16.526573,16.969093,17.921297,20.607325,23.212418,23.94656,24.49122,25.958906,20.239439,bert_uncased_L-12_H-768_A-12
19,0.0542624608862921,0.9836065573770492,14.785668,12.455488,12.494545,13.78798,16.85479,17.324457,18.309626,21.131613,23.38376,23.92759,24.41398,25.902758,20.265223,bert_uncased_L-12_H-768_A-12
20,0.0331429332861157,0.994535519125683,14.785285,12.458093,12.512212,13.809068,16.923952,17.462317,18.441322,21.20158,23.40995,23.919937,24.419025,25.904604,20.290071,bert_uncased_L-12_H-768_A-12
21,0.0780689358059825,0.9726775956284152,14.780677,12.444069,12.511281,13.922284,17.117628,17.7164,18.581043,20.879393,23.114553,23.986311,24.53837,26.053898,20.053093,bert_uncased_L-12_H-768_A-12
22,0.1407556462089763,0.9526411657559198,14.780798,12.436088,12.449273,13.688086,16.755335,17.181911,18.17896,20.809488,23.198286,23.946262,24.655275,26.29939,19.868876,bert_uncased_L-12_H-768_A-12
23,0.0253983487685521,0.9981785063752276,14.780913,12.430997,12.437852,13.683886,16.808075,17.303778,18.324478,21.06944,23.31645,23.922403,24.545547,26.127705,20.122866,bert_uncased_L-12_H-768_A-12
24,0.033364683280246,0.9908925318761383,14.777342,12.431388,12.476899,13.74453,16.837372,17.468084,18.58347,21.17453,23.346994,23.892248,24.454294,26.021198,20.233358,bert_uncased_L-12_H-768_A-12
25,0.0635020580085058,0.9781420765027322,14.775001,12.437268,12.498328,13.819039,17.083117,17.641874,18.594748,21.16129,23.301165,23.918741,24.635878,26.2506,20.06704,bert_uncased_L-12_H-768_A-12
26,0.0319721410509015,0.9872495446265938,14.771486,12.427054,12.49551,13.825519,17.114008,17.648584,18.526913,21.131683,23.278471,23.928751,24.593658,26.175463,20.153673,bert_uncased_L-12_H-768_A-12
27,0.0376746323924912,0.989071038251366,14.775817,12.418392,12.464056,13.695966,16.800383,17.272272,18.258259,21.103907,23.300272,23.937733,24.577002,26.091816,20.189342,bert_uncased_L-12_H-768_A-12
28,0.0344448728242614,0.989071038251366,14.779571,12.425123,12.431726,13.556329,16.494709,16.851206,17.905325,20.96273,23.218071,23.931314,24.597141,26.149652,20.13302,bert_uncased_L-12_H-768_A-12
29,0.0160620485403607,0.9981785063752276,14.781495,12.428607,12.433963,13.566986,16.561068,16.967571,17.932669,20.918756,23.16886,23.935223,24.551058,26.066805,20.181799,bert_uncased_L-12_H-768_A-12
30,0.0056721607468282,1.0,14.781648,12.428585,12.434228,13.56679,16.557898,16.97713,17.947636,20.920135,23.169542,23.936115,24.541409,26.044521,20.220451,bert_uncased_L-12_H-768_A-12
31,0.0060671425131039,1.0,14.781312,12.428243,12.434258,13.574389,16.58157,17.012598,17.982145,20.96324,23.189436,23.934105,24.519938,26.0124,20.250671,bert_uncased_L-12_H-768_A-12
32,0.005901984666866,0.9981785063752276,14.780425,12.42948,12.425533,13.580484,16.632689,17.050158,18.008024,21.11821,23.291815,23.908712,24.484007,25.942345,20.263678,bert_uncased_L-12_H-768_A-12
33,0.0072693780831354,1.0,14.779548,12.430053,12.430992,13.586406,16.623096,17.064503,17.998226,20.934,23.183283,23.941263,24.446976,25.91718,20.317535,bert_uncased_L-12_H-768_A-12
34,0.0515998597502817,0.9872495446265938,14.777375,12.433578,12.466901,13.65228,16.577166,16.94463,17.990995,20.828207,23.16253,23.941647,24.580225,25.966312,20.131401,bert_uncased_L-12_H-768_A-12
35,0.0772249211327347,0.9799635701275046,14.78025,12.42947,12.480337,13.731111,16.694118,17.003494,17.98209,20.959743,23.221561,23.930904,24.619682,26.060291,20.00305,bert_uncased_L-12_H-768_A-12
36,0.0238672283983607,0.9927140255009108,14.779633,12.428514,12.486776,13.716514,16.696762,17.100132,18.129791,20.925272,23.200012,23.937714,24.619017,26.083,20.024254,bert_uncased_L-12_H-768_A-12
37,0.0047028167113892,1.0,14.779261,12.42749,12.485561,13.709445,16.683311,17.098522,18.130787,20.932144,23.209486,23.93655,24.58804,26.011261,20.089108,bert_uncased_L-12_H-768_A-12
38,0.0048061416281695,1.0,14.779082,12.427773,12.487726,13.7182865,16.688528,17.106117,18.131884,20.909903,23.201147,23.940878,24.569296,25.989052,20.12361,bert_uncased_L-12_H-768_A-12
39,0.0079355805137708,0.9981785063752276,14.778412,12.433771,12.494153,13.704043,16.629473,17.051216,18.097858,21.093622,23.318369,23.893993,24.578848,26.029726,20.133993,bert_uncased_L-12_H-768_A-12
40,0.0091202335130212,0.9981785063752276,14.779054,12.429038,12.490108,13.689643,16.578756,16.971268,18.01066,20.92485,23.231533,23.91604,24.553675,25.861609,20.22077,bert_uncased_L-12_H-768_A-12
41,0.0035657898229436,1.0,14.778877,12.428469,12.491467,13.700856,16.609003,16.99707,18.01797,20.938442,23.23948,23.91722,24.542538,25.86852,20.234324,bert_uncased_L-12_H-768_A-12
42,0.0027352405401567,1.0,14.77874,12.42826,12.491802,13.703521,16.615938,17.003633,18.021809,20.938194,23.239084,23.918713,24.53576,25.867792,20.246874,bert_uncased_L-12_H-768_A-12
43,0.0026834296986701,1.0,14.778596,12.428573,12.491456,13.701385,16.61287,17.002388,18.02211,20.94464,23.24254,23.917816,24.53074,25.866264,20.257694,bert_uncased_L-12_H-768_A-12
44,0.0046204855082003,0.9981785063752276,14.775941,12.423396,12.459532,13.628004,16.550367,16.955385,18.006573,20.995415,23.28063,23.914356,24.547865,25.901648,20.255104,bert_uncased_L-12_H-768_A-12
45,0.0135970409876431,0.9981785063752276,14.775239,12.418734,12.441416,13.603557,16.575836,16.983822,17.993418,20.88022,23.222168,23.938671,24.529108,25.807049,20.270315,bert_uncased_L-12_H-768_A-12
46,0.002522846590982,1.0,14.774896,12.417857,12.441085,13.607137,16.585438,16.990818,17.994133,20.894693,23.231646,23.935305,24.521582,25.820309,20.27875,bert_uncased_L-12_H-768_A-12
47,0.0156771300376676,0.9963570127504554,14.7757635,12.430104,12.426579,13.598456,16.61062,17.132442,18.218971,20.957058,23.279358,23.921143,24.475351,25.795837,20.296852,bert_uncased_L-12_H-768_A-12
48,0.023594690752275,0.9927140255009108,14.775971,12.417957,12.426191,13.649977,16.605642,17.10184,18.222237,21.014116,23.30024,23.915024,24.597319,26.028027,20.115303,bert_uncased_L-12_H-768_A-12
49,0.0139725589403757,0.9981785063752276,14.776369,12.42024,12.428881,13.686411,16.706749,17.166298,18.185085,20.85799,23.195637,23.962206,24.57513,25.910746,20.145647,bert_uncased_L-12_H-768_A-12
50,0.0025993098029001,1.0,14.77639,12.41999,12.429141,13.690336,16.717264,17.174133,18.188139,20.867296,23.200169,23.961773,24.571827,25.916948,20.169497,bert_uncased_L-12_H-768_A-12
51,0.0024380250409829,1.0,14.775819,12.420309,12.427665,13.690186,16.718658,17.177927,18.198904,20.900873,23.21712,23.955645,24.57278,25.946407,20.179754,bert_uncased_L-12_H-768_A-12
52,0.0021448024982868,1.0,14.775628,12.419944,12.427629,13.690871,16.718872,17.179182,18.202991,20.914038,23.2247,23.951973,24.566975,25.946348,20.19509,bert_uncased_L-12_H-768_A-12
53,0.0019151059423364,1.0,14.775514,12.419867,12.427583,13.690877,16.71947,17.180952,18.20562,20.920372,23.228426,23.950764,24.561106,25.937649,20.209671,bert_uncased_L-12_H-768_A-12
54,0.0018258385724118,1.0,14.775397,12.419777,12.427646,13.690816,16.719002,17.181416,18.20724,20.924704,23.231287,23.94985,24.555845,25.93042,20.221584,bert_uncased_L-12_H-768_A-12
55,0.0017305124173185,1.0,14.775323,12.419632,12.427701,13.69058,16.718395,17.181532,18.20816,20.927158,23.23291,23.949053,24.550524,25.922716,20.231915,bert_uncased_L-12_H-768_A-12
56,0.001648001726089,1.0,14.775209,12.41952,12.427697,13.690344,16.718035,17.182056,18.209482,20.93079,23.235144,23.948305,24.544945,25.915878,20.241943,bert_uncased_L-12_H-768_A-12
57,0.0015606143756113,1.0,14.775087,12.419454,12.427768,13.69035,16.718288,17.183155,18.211294,20.93439,23.237257,23.947573,24.5403,25.90941,20.251293,bert_uncased_L-12_H-768_A-12
58,0.0015098626249535,1.0,14.77497,12.419401,12.427773,13.690293,16.71824,17.183928,18.212814,20.937698,23.23934,23.946795,24.537043,25.90602,20.259155,bert_uncased_L-12_H-768_A-12
59,0.0014927297943392,1.0,14.774849,12.419356,12.427683,13.689667,16.717222,17.183159,18.212374,20.938076,23.240095,23.946276,24.532476,25.900503,20.267471,bert_uncased_L-12_H-768_A-12
60,0.001351296834059,1.0,14.774726,12.419298,12.427754,13.689712,16.71723,17.184198,18.213825,20.939707,23.241194,23.94574,24.52875,25.895378,20.274267,bert_uncased_L-12_H-768_A-12
61,0.0013424522628946,1.0,14.774606,12.419226,12.42782,13.689839,16.717285,17.185236,18.215464,20.942741,23.243044,23.944983,24.52515,25.891457,20.280561,bert_uncased_L-12_H-768_A-12
62,0.0012876631084317,1.0,14.774504,12.419128,12.427934,13.690093,16.7174,17.185825,18.216503,20.944706,23.244322,23.944489,24.521534,25.8866,20.287104,bert_uncased_L-12_H-768_A-12
63,0.0012578833004279,1.0,14.7743845,12.419076,12.428007,13.690229,16.71758,17.186502,18.21768,20.947443,23.246054,23.94382,24.518465,25.882772,20.292326,bert_uncased_L-12_H-768_A-12
64,0.0013076115661692,1.0,14.774255,12.419205,12.427668,13.689271,16.711912,17.178352,18.209831,20.934229,23.24107,23.944685,24.51453,25.876839,20.29921,bert_uncased_L-12_H-768_A-12
65,0.0011760075585085,1.0,14.7741375,12.419149,12.427637,13.688939,16.711124,17.177986,18.210325,20.935778,23.242367,23.944107,24.511616,25.873405,20.30436,bert_uncased_L-12_H-768_A-12
66,0.0010887393329245,1.0,14.774019,12.419106,12.427665,13.688919,16.711164,17.178638,18.211643,20.937813,23.243702,23.943602,24.50935,25.871109,20.308798,bert_uncased_L-12_H-768_A-12
67,0.0010778507886145,1.0,14.773954,12.419007,12.427668,13.6890135,16.711475,17.179674,18.213242,20.940878,23.245508,23.943062,24.507027,25.8684,20.3131,bert_uncased_L-12_H-768_A-12
68,0.0011422370256387,1.0,14.77387,12.41896,12.427655,13.688818,16.711086,17.179321,18.213379,20.942457,23.246584,23.942713,24.50549,25.869524,20.317225,bert_uncased_L-12_H-768_A-12
69,0.0010408639141489,1.0,14.773805,12.418884,12.427661,13.688767,16.711113,17.179743,18.214119,20.944149,23.247744,23.942331,24.503004,25.867096,20.321735,bert_uncased_L-12_H-768_A-12
70,0.0011068729974052,1.0,14.773863,12.418767,12.427913,13.688047,16.712475,17.180677,18.212326,20.939962,23.245134,23.943783,24.495115,25.853428,20.330244,bert_uncased_L-12_H-768_A-12
71,0.0009531513864143,1.0,14.773802,12.418696,12.427885,13.687861,16.712555,17.18086,18.212488,20.941614,23.246378,23.94335,24.492886,25.851208,20.33343,bert_uncased_L-12_H-768_A-12
72,0.0009536418630376,1.0,14.773893,12.418203,12.429048,13.688952,16.712984,17.182045,18.213802,20.944384,23.24777,23.942589,24.490488,25.849237,20.336285,bert_uncased_L-12_H-768_A-12
73,0.0009234644818664,1.0,14.773895,12.417908,12.429702,13.689575,16.713343,17.182789,18.214699,20.946339,23.248846,23.941994,24.488602,25.848001,20.339182,bert_uncased_L-12_H-768_A-12
74,0.0009193811722554,1.0,14.773893,12.417388,12.429166,13.689638,16.714855,17.18324,18.215168,20.95044,23.2515,23.941378,24.485617,25.847528,20.340843,bert_uncased_L-12_H-768_A-12
75,0.0008662394014694,1.0,14.773813,12.417297,12.429153,13.689632,16.715109,17.183882,18.215694,20.951277,23.252087,23.941074,24.48374,25.84543,20.343678,bert_uncased_L-12_H-768_A-12
76,0.0008653412620326,1.0,14.773748,12.417235,12.429146,13.689702,16.715275,17.18441,18.21645,20.952936,23.253248,23.940632,24.481901,25.843035,20.346413,bert_uncased_L-12_H-768_A-12
77,0.000852618064733,1.0,14.773684,12.417155,12.4292555,13.689882,16.715603,17.184885,18.217438,20.954836,23.254456,23.93991,24.480316,25.842087,20.348713,bert_uncased_L-12_H-768_A-12
78,0.0008352729941434,1.0,14.7736435,12.417073,12.429233,13.690122,16.715988,17.184795,18.21709,20.956343,23.255653,23.939342,24.478168,25.839544,20.35135,bert_uncased_L-12_H-768_A-12
79,0.0007704346251372,1.0,14.7735615,12.417014,12.429193,13.690119,16.716154,17.185043,18.217602,20.957663,23.256577,23.939009,24.47647,25.837297,20.353928,bert_uncased_L-12_H-768_A-12
80,0.0007670782275331,1.0,14.773498,12.416944,12.429173,13.690048,16.716024,17.185015,18.217937,20.9589,23.257431,23.938665,24.474943,25.83601,20.356321,bert_uncased_L-12_H-768_A-12
81,0.000741826649628,1.0,14.773431,12.416874,12.429128,13.689945,16.715786,17.185055,18.218153,20.96014,23.25826,23.93827,24.473244,25.83388,20.358606,bert_uncased_L-12_H-768_A-12
82,0.0007080958893425,1.0,14.773353,12.416827,12.429091,13.689811,16.715555,17.185081,18.218538,20.961319,23.259027,23.93792,24.471994,25.832731,20.360455,bert_uncased_L-12_H-768_A-12
83,0.0007428316473566,1.0,14.773286,12.416796,12.429105,13.690027,16.715437,17.184076,18.217081,20.96079,23.258892,23.9375,24.470617,25.832182,20.362247,bert_uncased_L-12_H-768_A-12
84,0.0007021676845261,1.0,14.773222,12.4167385,12.4290695,13.690046,16.715303,17.183754,18.216757,20.961756,23.259647,23.937027,24.469149,25.83092,20.36413,bert_uncased_L-12_H-768_A-12
85,0.0006922007715863,1.0,14.773155,12.416666,12.429061,13.690063,16.71532,17.184156,18.217384,20.963213,23.260498,23.936695,24.467663,25.82916,20.366194,bert_uncased_L-12_H-768_A-12
86,0.0007042990445468,1.0,14.773073,12.416602,12.429028,13.689935,16.71432,17.183804,18.21796,20.964407,23.261574,23.936205,24.4661,25.828133,20.368332,bert_uncased_L-12_H-768_A-12
87,0.0006752355210398,1.0,14.773008,12.416516,12.428959,13.689791,16.714163,17.184061,18.218445,20.96567,23.262411,23.935835,24.464443,25.825914,20.370483,bert_uncased_L-12_H-768_A-12
88,0.0006505942842812,1.0,14.772918,12.416457,12.428855,13.689456,16.713669,17.184153,18.219217,20.969103,23.26435,23.935345,24.46351,25.825438,20.371834,bert_uncased_L-12_H-768_A-12
89,0.0006305584750809,1.0,14.77285,12.416397,12.42882,13.689367,16.713627,17.184353,18.21954,20.970118,23.264978,23.935003,24.46227,25.824394,20.373558,bert_uncased_L-12_H-768_A-12
90,0.0006181667888586,1.0,14.772767,12.416285,12.428829,13.689467,16.713972,17.185293,18.220755,20.972141,23.266054,23.93465,24.460882,25.823023,20.375488,bert_uncased_L-12_H-768_A-12
91,0.0006628047536213,1.0,14.772706,12.415908,12.428434,13.68845,16.710846,17.184454,18.221457,20.970129,23.264517,23.935587,24.454403,25.810846,20.380583,bert_uncased_L-12_H-768_A-12
92,0.0006055187925701,1.0,14.772646,12.4155855,12.428098,13.687483,16.707037,17.181498,18.21972,20.96499,23.261415,23.936563,24.449131,25.801659,20.384386,bert_uncased_L-12_H-768_A-12
93,0.0005890735866542,1.0,14.772582,12.415497,12.428046,13.687308,16.706163,17.1798,18.217962,20.963608,23.260807,23.936337,24.448334,25.802107,20.385187,bert_uncased_L-12_H-768_A-12
94,0.0005864294240325,1.0,14.77252,12.415426,12.428028,13.68731,16.706192,17.179749,18.217926,20.96479,23.261658,23.935894,24.447786,25.80234,20.386272,bert_uncased_L-12_H-768_A-12
95,0.0005614855610858,1.0,14.772438,12.415387,12.428031,13.687272,16.706,17.179424,18.21753,20.965475,23.262203,23.935507,24.447298,25.802687,20.38716,bert_uncased_L-12_H-768_A-12
96,0.0005572026928179,1.0,14.772371,12.415325,12.4279995,13.687294,16.705957,17.179201,18.217281,20.966307,23.262774,23.935112,24.44683,25.803082,20.38809,bert_uncased_L-12_H-768_A-12
97,0.0005438476845449,1.0,14.772309,12.415262,12.427975,13.6872835,16.706076,17.17934,18.217579,20.967419,23.263468,23.93481,24.445984,25.80249,20.389301,bert_uncased_L-12_H-768_A-12
98,0.0005196716673209,1.0,14.772245,12.4151945,12.427926,13.68722,16.706121,17.179394,18.217758,20.968533,23.264196,23.93448,24.444967,25.801218,20.390514,bert_uncased_L-12_H-768_A-12
99,0.0005196148173087,1.0,14.772163,12.415134,12.427876,13.687125,16.705997,17.179398,18.218027,20.96983,23.265005,23.934116,24.444214,25.800707,20.391598,bert_uncased_L-12_H-768_A-12
100,0.0005121117446932,1.0,14.772096,12.415062,12.42784,13.687109,16.705996,17.179409,18.218225,20.971027,23.265745,23.933762,24.44341,25.800306,20.3927,bert_uncased_L-12_H-768_A-12
101,0.0005067706540462,1.0,14.772032,12.41502,12.427882,13.687246,16.706457,17.179941,18.218412,20.97109,23.265917,23.933584,24.44214,25.798895,20.394,bert_uncased_L-12_H-768_A-12
102,0.0004889685194621,1.0,14.771964,12.41496,12.427871,13.687261,16.706648,17.180218,18.218693,20.971899,23.266394,23.933332,24.441233,25.798223,20.395195,bert_uncased_L-12_H-768_A-12
103,0.0004882269758622,1.0,14.771883,12.414888,12.427848,13.687296,16.706778,17.180422,18.219051,20.973043,23.267118,23.932993,24.44041,25.797558,20.396225,bert_uncased_L-12_H-768_A-12
104,0.0004839617342311,1.0,14.771812,12.414892,12.427784,13.687079,16.706244,17.179714,18.21908,20.975836,23.268724,23.93247,24.439798,25.797075,20.397047,bert_uncased_L-12_H-768_A-12
105,0.0004789428289246,1.0,14.771728,12.414864,12.427853,13.687241,16.706226,17.179716,18.219099,20.976645,23.269152,23.93214,24.4389,25.796259,20.397966,bert_uncased_L-12_H-768_A-12
106,0.0004717339182659,1.0,14.771662,12.414832,12.427817,13.68718,16.706127,17.179464,18.219091,20.977797,23.269894,23.931824,24.438267,25.796139,20.398767,bert_uncased_L-12_H-768_A-12
107,0.0004395338303141,1.0,14.771584,12.414771,12.427782,13.687108,16.706015,17.179474,18.219322,20.978611,23.270433,23.931528,24.437433,25.795135,20.399775,bert_uncased_L-12_H-768_A-12
108,0.0004454678823498,1.0,14.771516,12.414723,12.427769,13.687178,16.706331,17.179932,18.219875,20.979544,23.270943,23.931255,24.43664,25.794363,20.400719,bert_uncased_L-12_H-768_A-12
109,0.0004731126927252,1.0,14.7713995,12.414616,12.428402,13.689309,16.7128,17.18687,18.22202,20.979717,23.270803,23.93057,24.436106,25.795502,20.399446,bert_uncased_L-12_H-768_A-12
110,0.0004274518152093,1.0,14.771331,12.414548,12.42843,13.689446,16.713238,17.187632,18.222641,20.980639,23.271322,23.930265,24.43518,25.794403,20.40043,bert_uncased_L-12_H-768_A-12
111,0.0004346271634262,1.0,14.771265,12.414517,12.428406,13.689433,16.713165,17.187973,18.22336,20.981867,23.271933,23.929958,24.434267,25.793385,20.40153,bert_uncased_L-12_H-768_A-12
112,0.0004190240715433,1.0,14.771181,12.414478,12.42841,13.6894,16.713133,17.188305,18.22422,20.983322,23.272718,23.929567,24.433434,25.792292,20.402628,bert_uncased_L-12_H-768_A-12
113,0.0004049651964609,1.0,14.771119,12.414387,12.428359,13.689283,16.71293,17.188383,18.22462,20.984268,23.273285,23.929285,24.432362,25.790577,20.403866,bert_uncased_L-12_H-768_A-12
114,0.0004008895141209,1.0,14.771055,12.414353,12.428326,13.689184,16.712912,17.188686,18.225073,20.985144,23.27374,23.929047,24.431269,25.789047,20.404978,bert_uncased_L-12_H-768_A-12
115,0.0004054376331093,1.0,14.770973,12.414312,12.428322,13.6887045,16.712301,17.188366,18.225334,20.98698,23.274685,23.928778,24.430048,25.78639,20.406462,bert_uncased_L-12_H-768_A-12
116,0.000388286237962,1.0,14.770911,12.414241,12.428403,13.687697,16.710897,17.187965,18.226254,20.98977,23.276134,23.928452,24.427925,25.780762,20.40857,bert_uncased_L-12_H-768_A-12
117,0.00039088988943,1.0,14.770844,12.414178,12.42837,13.68773,16.711058,17.188387,18.226774,20.990726,23.276663,23.928173,24.427166,25.779943,20.409533,bert_uncased_L-12_H-768_A-12
118,0.00038643257153,1.0,14.770781,12.414101,12.4283,13.687591,16.71082,17.188286,18.226965,20.991701,23.277275,23.927822,24.426947,25.780045,20.41016,bert_uncased_L-12_H-768_A-12
119,0.0003732138514588,1.0,14.770714,12.414045,12.428262,13.687562,16.71078,17.18838,18.227194,20.992416,23.277712,23.927574,24.426216,25.77901,20.411007,bert_uncased_L-12_H-768_A-12
120,0.0003658746690862,1.0,14.770653,12.413982,12.428241,13.687515,16.710857,17.188734,18.22767,20.993393,23.27826,23.927319,24.42524,25.778044,20.411978,bert_uncased_L-12_H-768_A-12
121,0.0003605619761439,1.0,14.770599,12.413955,12.428243,13.687544,16.71094,17.189066,18.228128,20.994322,23.278795,23.927103,24.42441,25.777262,20.41286,bert_uncased_L-12_H-768_A-12
122,0.0003606714080308,1.0,14.770545,12.413918,12.428255,13.687613,16.711147,17.189426,18.228586,20.995026,23.279173,23.926912,24.424013,25.777506,20.4135,bert_uncased_L-12_H-768_A-12
123,0.0003543128145503,1.0,14.770506,12.413868,12.428229,13.687562,16.710997,17.189346,18.22869,20.995403,23.279404,23.926737,24.423618,25.778286,20.41415,bert_uncased_L-12_H-768_A-12
124,0.0003514648119338,1.0,14.770449,12.413848,12.428226,13.687644,16.71116,17.18964,18.229017,20.996185,23.279837,23.926544,24.4227,25.777319,20.41496,bert_uncased_L-12_H-768_A-12
125,0.0003408952332538,1.0,14.770395,12.413826,12.428239,13.687704,16.71136,17.189987,18.22942,20.996939,23.28027,23.92634,24.421965,25.776875,20.41579,bert_uncased_L-12_H-768_A-12
126,0.0003405684822167,1.0,14.770356,12.413789,12.42826,13.687685,16.711533,17.1901,18.229668,20.99826,23.280983,23.926037,24.421497,25.776567,20.416254,bert_uncased_L-12_H-768_A-12
127,0.0003285900738857,1.0,14.770302,12.413761,12.428229,13.687631,16.711563,17.190191,18.22985,20.999207,23.281569,23.925795,24.42099,25.776209,20.416857,bert_uncased_L-12_H-768_A-12
128,0.0003379058061131,1.0,14.770264,12.4137125,12.428214,13.687394,16.711063,17.189463,18.229618,21.000397,23.2824,23.925386,24.421177,25.777056,20.417002,bert_uncased_L-12_H-768_A-12
129,0.0003185925984251,1.0,14.77021,12.413669,12.42822,13.687308,16.710909,17.189291,18.229734,21.001183,23.282915,23.925135,24.42069,25.776613,20.41765,bert_uncased_L-12_H-768_A-12
130,0.000322906072525,1.0,14.77017,12.413633,12.428229,13.687327,16.710949,17.189539,18.230186,21.001877,23.283323,23.924992,24.419939,25.775772,20.418537,bert_uncased_L-12_H-768_A-12
131,0.0003093946518381,1.0,14.770113,12.413608,12.4282255,13.687394,16.711096,17.189814,18.230421,21.0023,23.283602,23.924843,24.419329,25.775238,20.419218,bert_uncased_L-12_H-768_A-12
132,0.0003071490034078,1.0,14.770074,12.413578,12.428222,13.687387,16.711143,17.190119,18.230778,21.002731,23.283855,23.924719,24.418589,25.774313,20.419973,bert_uncased_L-12_H-768_A-12
133,0.0003077769116583,1.0,14.770019,12.413546,12.428209,13.687337,16.711111,17.190311,18.231192,21.003338,23.284214,23.924578,24.418007,25.773775,20.420683,bert_uncased_L-12_H-768_A-12
134,0.0003061483834466,1.0,14.769965,12.413505,12.42816,13.687359,16.711645,17.191278,18.231747,21.003733,23.284283,23.924606,24.4174,25.773266,20.42144,bert_uncased_L-12_H-768_A-12
135,0.0002990067549595,1.0,14.769926,12.413474,12.42815,13.687369,16.711912,17.191774,18.232227,21.004423,23.284618,23.92447,24.416683,25.772188,20.422184,bert_uncased_L-12_H-768_A-12
136,0.0002923838183316,1.0,14.769869,12.413439,12.428137,13.687338,16.711922,17.192,18.23256,21.004883,23.284904,23.924318,24.415997,25.771248,20.422842,bert_uncased_L-12_H-768_A-12
137,0.0002975986890057,1.0,14.769829,12.413409,12.4281225,13.687301,16.711788,17.191942,18.232643,21.005367,23.285227,23.924149,24.415499,25.770641,20.423416,bert_uncased_L-12_H-768_A-12
